Order ID,Order Date,Ship Date,Customer ID,Customer Name,State,City,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Payment Method,Rating
ORD00298,2025-01-02,2025-01-05,CUST1084,Customer_253,Karnataka,Bengaluru,South,Electronics,Headphones,Headphones,12550.33,3,0.1,2265.23,143.47,Debit Card,3.2
ORD00299,2025-11-09,2025-11-11,CUST1173,Customer_56,Telangana,Hyderabad,South,Electronics,Smartphone,Smartphone,1559.16,2,0.15,151.91,256.14,Net Banking,3.4
ORD00300,2025-08-19,2025-08-23,CUST1283,Customer_222,Maharashtra,Mumbai,West,Office Supplies,Notebook,Notebook,23948.57,5,0.05,6754.65,51.08,Cash on Delivery,4.5
ORD00301,2025-12-21,2025-12-26,CUST1164,Customer_259,Rajasthan,Jaipur,North,Office Supplies,Pen Set,Pen Set,7412.75,2,0.05,687.77,214.38,Net Banking,4.2
ORD00302,2025-05-21,2025-05-25,CUST1383,Customer_263,Telangana,Hyderabad,South,Office Supplies,Pen Set,Pen Set,14575.08,3,0.15,3309.35,84.55,UPI,4.2
ORD00303,2025-04-13,2025-04-15,CUST1091,Customer_258,West Bengal,Kolkata,East,Office Supplies,Pen Set,Pen Set,18145.23,5,0.1,4766.07,83.17,Cash on Delivery,4.4
ORD00304,2025-06-30,2025-07-05,CUST1216,Customer_7,West Bengal,Kolkata,East,Office Supplies,Notebook,Notebook,11989.88,4,0.15,2378.0,273.47,Cash on Delivery,4.1
ORD00305,2025-03-16,2025-03-17,CUST1031,Customer_152,Karnataka,Bengaluru,South,Electronics,Monitor,Monitor,1159.53,1,0.05,332.06,220.85,Debit Card,3.3
ORD00306,2025-02-22,2025-02-27,CUST1356,Customer_148,Maharashtra,Mumbai,West,Furniture,Sofa,Sofa,21756.2,5,0.2,2731.6,177.73,Credit Card,4.6
ORD00307,2025-12-17,2025-12-20,CUST1226,Customer_116,Telangana,Hyderabad,South,Furniture,Sofa,Sofa,2291.25,5,0.1,239.85,267.21,UPI,4.7
ORD00308,2025-05-31,2025-06-04,CUST1193,Customer_21,Delhi,New Delhi,North,Office Supplies,Pen Set,Pen Set,9841.15,2,0.0,1192.11,93.45,Net Banking,4.0
ORD00309,2025-03-08,2025-03-10,CUST1078,Customer_166,Gujarat,Ahmedabad,West,Office Supplies,Printer Paper,Printer Paper,21304.34,5,0.0,3253.68,227.42,Cash on Delivery,3.3
ORD00310,2025-09-09,2025-09-16,CUST1094,Customer_267,Maharashtra,Mumbai,West,Office Supplies,Printer Paper,Printer Paper,14203.84,5,0.0,3586.28,129.46,Credit Card,3.4
ORD00311,2025-02-17,2025-02-20,CUST1316,Customer_272,Tamil Nadu,Chennai,South,Furniture,Sofa,Sofa,8880.61,2,0.1,1179.65,123.39,Net Banking,4.9
ORD00312,2025-08-17,2025-08-19,CUST1058,Customer_198,Maharashtra,Mumbai,West,Electronics,Smartphone,Smartphone,23046.58,5,0.05,6475.1,220.64,UPI,3.6
ORD00313,2025-09-21,2025-09-28,CUST1042,Customer_50,Gujarat,Ahmedabad,West,Electronics,Smartphone,Smartphone,11693.37,5,0.0,1698.06,212.88,Debit Card,3.6
ORD00314,2025-04-18,2025-04-24,CUST1379,Customer_223,Maharashtra,Mumbai,West,Office Supplies,Notebook,Notebook,8703.53,2,0.15,2035.29,101.39,Credit Card,4.7
ORD00315,2025-06-19,2025-06-20,CUST1116,Customer_133,Tamil Nadu,Chennai,South,Electronics,Monitor,Monitor,551.59,1,0.05,134.99,189.52,Net Banking,4.1
ORD00316,2025-08-10,2025-08-13,CUST1387,Customer_300,Telangana,Hyderabad,South,Furniture,Sofa,Sofa,2069.61,1,0.0,409.09,210.36,Credit Card,4.2
ORD00317,2025-05-29,2025-06-05,CUST1338,Customer_16,Karnataka,Bengaluru,South,Furniture,Chair,Chair,9334.55,3,0.1,2131.64,159.42,Net Banking,3.8
ORD00318,2025-03-11,2025-03-17,CUST1373,Customer_192,Tamil Nadu,Chennai,South,Office Supplies,Pen Set,Pen Set,16097.99,4,0.2,1688.6,208.51,Credit Card,3.6
ORD00319,2025-01-03,2025-01-08,CUST1371,Customer_177,Tamil Nadu,Chennai,South,Electronics,Laptop,Laptop,10457.96,5,0.2,2597.08,126.17,Debit Card,4.5
ORD00320,2025-03-24,2025-03-26,CUST1027,Customer_282,Telangana,Hyderabad,South,Office Supplies,Pen Set,Pen Set,6322.1,2,0.1,649.61,95.34,Net Banking,4.6
ORD00321,2025-05-09,2025-05-10,CUST1120,Customer_52,Karnataka,Bengaluru,South,Furniture,Chair,Chair,7365.66,2,0.15,1910.2,139.28,UPI,4.3
ORD00322,2025-09-06,2025-09-10,CUST1161,Customer_220,Karnataka,Bengaluru,South,Electronics,Smartphone,Smartphone,9475.33,3,0.1,2014.08,88.1,Debit Card,4.1
ORD00323,2025-04-24,2025-04-30,CUST1236,Customer_229,Maharashtra,Mumbai,West,Furniture,Desk,Desk,6112.25,4,0.1,547.34,233.24,UPI,4.8
ORD00324,2025-03-31,2025-04-06,CUST1134,Customer_40,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,2967.37,5,0.1,738.63,85.0,Credit Card,4.1
ORD00325,2025-10-25,2025-10-30,CUST1276,Customer_242,Maharashtra,Mumbai,West,Office Supplies,Notebook,Notebook,15568.64,4,0.05,4193.99,187.9,Debit Card,4.1
ORD00326,2025-10-29,2025-11-04,CUST1339,Customer_123,West Bengal,Kolkata,East,Furniture,Desk,Desk,2527.89,3,0.2,384.97,149.2,Cash on Delivery,4.0
ORD00327,2025-08-17,2025-08-19,CUST1247,Customer_184,Tamil Nadu,Chennai,South,Office Supplies,Pen Set,Pen Set,5837.03,2,0.2,1080.26,291.93,Credit Card,4.5
ORD00328,2025-02-02,2025-02-05,CUST1232,Customer_24,Delhi,New Delhi,North,Furniture,Desk,Desk,3969.87,3,0.05,730.2,247.87,Credit Card,3.8
ORD00329,2025-05-15,2025-05-20,CUST1039,Customer_265,West Bengal,Kolkata,East,Electronics,Smartphone,Smartphone,14683.84,5,0.15,2845.85,141.32,UPI,4.3
ORD00330,2025-06-30,2025-07-07,CUST1225,Customer_85,Telangana,Hyderabad,South,Electronics,Monitor,Monitor,7610.81,3,0.15,1866.0,51.65,Debit Card,4.8
ORD00331,2025-04-19,2025-04-21,CUST1169,Customer_59,Karnataka,Bengaluru,South,Office Supplies,Printer Paper,Printer Paper,1910.63,2,0.2,377.94,79.58,Net Banking,3.5
ORD00332,2025-10-30,2025-11-01,CUST1262,Customer_21,Rajasthan,Jaipur,North,Furniture,Desk,Desk,1230.96,4,0.0,133.11,198.09,Cash on Delivery,3.3
ORD00333,2025-05-13,2025-05-15,CUST1372,Customer_146,Tamil Nadu,Chennai,South,Electronics,Headphones,Headphones,23997.72,5,0.2,6077.03,209.41,Credit Card,4.8
ORD00334,2025-09-04,2025-09-06,CUST1319,Customer_262,Delhi,New Delhi,North,Furniture,Sofa,Sofa,8371.49,2,0.2,597.7,195.66,UPI,4.5
ORD00335,2025-08-21,2025-08-26,CUST1258,Customer_215,Tamil Nadu,Chennai,South,Office Supplies,Printer Paper,Printer Paper,2652.23,5,0.15,357.52,77.14,Debit Card,3.4
ORD00336,2025-11-11,2025-11-16,CUST1066,Customer_277,Karnataka,Bengaluru,South,Electronics,Monitor,Monitor,4413.21,1,0.2,665.21,79.38,Credit Card,4.0
ORD00337,2025-07-09,2025-07-16,CUST1195,Customer_180,Telangana,Hyderabad,South,Office Supplies,Stapler,Stapler,3548.69,1,0.15,356.6,250.58,Cash on Delivery,4.6
ORD00338,2025-05-11,2025-05-15,CUST1096,Customer_3,Karnataka,Bengaluru,South,Furniture,Desk,Desk,9136.82,2,0.0,1300.34,269.19,Credit Card,3.8
ORD00339,2025-07-12,2025-07-18,CUST1299,Customer_130,Karnataka,Bengaluru,South,Office Supplies,Notebook,Notebook,7002.56,2,0.1,1050.01,76.65,UPI,3.9
ORD00340,2025-11-10,2025-11-13,CUST1286,Customer_285,Telangana,Hyderabad,South,Office Supplies,Printer Paper,Printer Paper,15295.46,4,0.15,2622.61,189.39,Net Banking,3.4
ORD00341,2025-12-28,2026-01-01,CUST1082,Customer_52,Gujarat,Ahmedabad,West,Furniture,Bookshelf,Bookshelf,8607.99,2,0.0,2104.82,161.65,Debit Card,4.4
ORD00342,2025-03-24,2025-03-28,CUST1134,Customer_114,Telangana,Hyderabad,South,Furniture,Chair,Chair,4060.97,1,0.05,705.66,200.06,UPI,3.2
ORD00343,2025-07-16,2025-07-20,CUST1089,Customer_254,Karnataka,Bengaluru,South,Office Supplies,Notebook,Notebook,16748.21,5,0.1,3626.88,199.37,Net Banking,4.9
ORD00344,2025-04-10,2025-04-11,CUST1335,Customer_1,Maharashtra,Mumbai,West,Electronics,Smartphone,Smartphone,13253.15,5,0.05,2721.43,218.51,Debit Card,3.7
ORD00345,2025-06-30,2025-07-06,CUST1046,Customer_282,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,8584.66,4,0.05,1578.75,234.23,UPI,3.1
ORD00346,2025-04-26,2025-05-01,CUST1054,Customer_287,West Bengal,Kolkata,East,Furniture,Bookshelf,Bookshelf,4765.69,2,0.15,841.05,115.28,Credit Card,3.8
ORD00347,2025-09-20,2025-09-23,CUST1247,Customer_125,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,20515.54,5,0.2,1949.61,160.69,UPI,3.8
ORD00348,2025-10-28,2025-11-04,CUST1346,Customer_118,Rajasthan,Jaipur,North,Office Supplies,Stapler,Stapler,2513.46,1,0.1,188.16,208.42,UPI,5.0
ORD00349,2025-12-25,2026-01-01,CUST1283,Customer_92,Telangana,Hyderabad,South,Furniture,Chair,Chair,4174.91,3,0.0,700.4,237.2,Net Banking,3.7
ORD00350,2025-10-21,2025-10-24,CUST1135,Customer_106,West Bengal,Kolkata,East,Furniture,Desk,Desk,9492.33,2,0.05,1706.53,99.92,Debit Card,4.5
ORD00351,2025-03-21,2025-03-28,CUST1391,Customer_278,Delhi,New Delhi,North,Electronics,Smartphone,Smartphone,775.42,1,0.0,177.32,215.86,Credit Card,4.2
ORD00352,2025-09-10,2025-09-15,CUST1027,Customer_270,Rajasthan,Jaipur,North,Furniture,Bookshelf,Bookshelf,7667.6,3,0.2,779.48,105.52,Net Banking,4.2
ORD00353,2025-09-15,2025-09-18,CUST1161,Customer_5,Rajasthan,Jaipur,North,Office Supplies,Notebook,Notebook,17319.68,4,0.05,2954.45,80.09,Credit Card,4.0
ORD00354,2025-06-16,2025-06-19,CUST1313,Customer_176,Delhi,New Delhi,North,Furniture,Chair,Chair,21684.21,5,0.05,4134.83,109.28,UPI,3.9
ORD00355,2025-04-18,2025-04-22,CUST1294,Customer_118,Tamil Nadu,Chennai,South,Furniture,Sofa,Sofa,5857.12,3,0.15,653.18,94.97,Credit Card,3.3
ORD00356,2025-07-15,2025-07-17,CUST1068,Customer_265,Gujarat,Ahmedabad,West,Electronics,Monitor,Monitor,8080.36,2,0.05,1406.44,52.44,Cash on Delivery,3.8
ORD00357,2025-05-09,2025-05-14,CUST1243,Customer_50,West Bengal,Kolkata,East,Furniture,Bookshelf,Bookshelf,2145.02,5,0.0,497.47,65.01,Net Banking,4.6
ORD00358,2025-07-04,2025-07-09,CUST1347,Customer_102,West Bengal,Kolkata,East,Furniture,Bookshelf,Bookshelf,23364.27,5,0.1,3170.79,152.94,Cash on Delivery,3.7
ORD00359,2025-06-16,2025-06-22,CUST1323,Customer_75,Tamil Nadu,Chennai,South,Furniture,Bookshelf,Bookshelf,12699.85,5,0.15,3120.6,145.27,Debit Card,3.6
ORD00360,2025-02-06,2025-02-07,CUST1330,Customer_203,West Bengal,Kolkata,East,Furniture,Sofa,Sofa,3698.8,2,0.1,479.78,122.84,UPI,3.5
ORD00361,2025-07-31,2025-08-02,CUST1358,Customer_41,Rajasthan,Jaipur,North,Furniture,Sofa,Sofa,8600.43,2,0.05,1979.04,215.51,Debit Card,4.9
ORD00362,2025-02-18,2025-02-19,CUST1053,Customer_135,Tamil Nadu,Chennai,South,Furniture,Chair,Chair,11329.93,4,0.0,2828.01,181.0,Cash on Delivery,5.0
ORD00363,2025-06-08,2025-06-10,CUST1014,Customer_18,Tamil Nadu,Chennai,South,Electronics,Monitor,Monitor,7480.89,2,0.15,1405.1,82.82,UPI,4.7
ORD00364,2025-10-04,2025-10-07,CUST1325,Customer_289,West Bengal,Kolkata,East,Furniture,Sofa,Sofa,11676.28,5,0.2,921.82,199.4,Net Banking,4.3
ORD00365,2025-10-04,2025-10-06,CUST1267,Customer_70,Gujarat,Ahmedabad,West,Furniture,Sofa,Sofa,2320.93,1,0.1,349.73,88.93,UPI,3.0
ORD00366,2025-12-19,2025-12-23,CUST1280,Customer_192,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,6552.52,4,0.15,1477.94,199.25,Debit Card,4.6
ORD00367,2025-07-22,2025-07-24,CUST1320,Customer_123,Telangana,Hyderabad,South,Office Supplies,Stapler,Stapler,7263.4,2,0.15,1686.95,105.15,Cash on Delivery,3.2
ORD00368,2025-07-31,2025-08-02,CUST1358,Customer_252,Gujarat,Ahmedabad,West,Furniture,Bookshelf,Bookshelf,1075.55,1,0.1,90.65,163.84,Debit Card,3.9
ORD00369,2025-01-26,2025-01-31,CUST1004,Customer_120,West Bengal,Kolkata,East,Electronics,Headphones,Headphones,1092.5,1,0.0,155.21,81.26,Credit Card,3.9
ORD00370,2025-04-22,2025-04-25,CUST1169,Customer_42,Tamil Nadu,Chennai,South,Electronics,Monitor,Monitor,6782.27,4,0.15,1828.17,165.92,Debit Card,4.6
ORD00371,2025-02-06,2025-02-11,CUST1393,Customer_128,Maharashtra,Mumbai,West,Furniture,Sofa,Sofa,4286.79,4,0.1,1027.95,257.06,Net Banking,3.2
ORD00372,2025-04-12,2025-04-16,CUST1165,Customer_82,Rajasthan,Jaipur,North,Electronics,Laptop,Laptop,2701.47,1,0.05,470.11,220.36,Credit Card,3.6
ORD00373,2025-11-23,2025-11-26,CUST1324,Customer_223,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,3860.1,2,0.0,1042.25,104.45,UPI,3.2
ORD00374,2025-10-27,2025-10-28,CUST1352,Customer_80,Maharashtra,Mumbai,West,Electronics,Smartphone,Smartphone,15951.56,4,0.0,4676.1,195.27,UPI,4.4
ORD00375,2025-09-13,2025-09-14,CUST1054,Customer_65,Karnataka,Bengaluru,South,Electronics,Headphones,Headphones,9122.13,5,0.0,849.73,211.14,Net Banking,4.4
ORD00376,2025-08-13,2025-08-19,CUST1248,Customer_225,Delhi,New Delhi,North,Furniture,Bookshelf,Bookshelf,604.99,2,0.15,77.92,83.68,Cash on Delivery,4.8
ORD00377,2025-04-08,2025-04-13,CUST1283,Customer_83,Gujarat,Ahmedabad,West,Office Supplies,Stapler,Stapler,5618.76,2,0.1,1242.47,118.83,Credit Card,4.7
ORD00378,2025-05-15,2025-05-20,CUST1186,Customer_123,Tamil Nadu,Chennai,South,Furniture,Bookshelf,Bookshelf,7138.74,3,0.2,880.85,96.38,UPI,3.0
ORD00379,2025-04-08,2025-04-13,CUST1056,Customer_50,Karnataka,Bengaluru,South,Office Supplies,Stapler,Stapler,15502.09,4,0.05,3175.89,130.65,Cash on Delivery,4.3
ORD00380,2025-04-02,2025-04-09,CUST1198,Customer_251,Karnataka,Bengaluru,South,Electronics,Headphones,Headphones,1169.98,1,0.15,107.82,57.95,Cash on Delivery,4.3
ORD00381,2025-04-24,2025-04-29,CUST1239,Customer_32,Gujarat,Ahmedabad,West,Electronics,Smartphone,Smartphone,262.81,1,0.05,56.31,282.1,UPI,4.7
ORD00382,2025-11-12,2025-11-15,CUST1265,Customer_50,Telangana,Hyderabad,South,Furniture,Chair,Chair,1975.68,5,0.0,520.75,69.48,Credit Card,3.4
ORD00383,2025-04-08,2025-04-10,CUST1212,Customer_55,Delhi,New Delhi,North,Office Supplies,Stapler,Stapler,16765.04,5,0.2,2976.99,94.72,Cash on Delivery,4.5
ORD00384,2025-12-26,2026-01-01,CUST1336,Customer_81,West Bengal,Kolkata,East,Office Supplies,Stapler,Stapler,17750.22,4,0.05,4337.12,187.49,Cash on Delivery,4.0
ORD00385,2025-10-09,2025-10-12,CUST1279,Customer_110,Rajasthan,Jaipur,North,Furniture,Bookshelf,Bookshelf,6537.74,3,0.15,1515.15,130.86,Net Banking,3.5
ORD00386,2025-08-18,2025-08-22,CUST1154,Customer_4,Gujarat,Ahmedabad,West,Furniture,Sofa,Sofa,3686.3,1,0.1,704.33,179.4,UPI,5.0
ORD00387,2025-01-12,2025-01-19,CUST1019,Customer_236,Delhi,New Delhi,North,Electronics,Smartphone,Smartphone,13835.21,3,0.2,2246.71,281.48,UPI,3.3
ORD00388,2025-07-07,2025-07-12,CUST1375,Customer_40,Tamil Nadu,Chennai,South,Electronics,Smartphone,Smartphone,2636.74,2,0.1,211.52,149.95,UPI,4.8
ORD00389,2025-12-20,2025-12-26,CUST1295,Customer_196,Rajasthan,Jaipur,North,Electronics,Monitor,Monitor,20668.37,5,0.0,4360.01,125.1,Credit Card,4.5
ORD00390,2025-08-11,2025-08-15,CUST1324,Customer_196,Maharashtra,Mumbai,West,Furniture,Bookshelf,Bookshelf,4374.98,1,0.05,1025.89,262.37,Credit Card,4.9
ORD00391,2025-06-13,2025-06-18,CUST1201,Customer_229,Gujarat,Ahmedabad,West,Office Supplies,Notebook,Notebook,4589.92,5,0.2,888.19,88.3,Cash on Delivery,4.3
ORD00392,2025-05-29,2025-06-05,CUST1204,Customer_135,Karnataka,Bengaluru,South,Electronics,Monitor,Monitor,3641.84,4,0.1,284.65,192.86,Credit Card,3.1
ORD00393,2025-12-24,2025-12-26,CUST1315,Customer_269,Telangana,Hyderabad,South,Office Supplies,Stapler,Stapler,5016.86,2,0.05,889.64,213.06,Debit Card,3.4
ORD00394,2025-08-09,2025-08-12,CUST1304,Customer_13,Delhi,New Delhi,North,Electronics,Smartphone,Smartphone,3150.27,5,0.15,451.05,137.08,UPI,3.6
ORD00395,2025-11-16,2025-11-18,CUST1043,Customer_58,Tamil Nadu,Chennai,South,Furniture,Sofa,Sofa,1661.65,4,0.05,189.31,143.46,Credit Card,4.5
ORD00396,2025-05-28,2025-05-29,CUST1378,Customer_276,Delhi,New Delhi,North,Office Supplies,Pen Set,Pen Set,10590.65,3,0.0,1558.16,167.8,Debit Card,3.7
ORD00397,2025-10-08,2025-10-12,CUST1339,Customer_270,Delhi,New Delhi,North,Office Supplies,Printer Paper,Printer Paper,18518.17,5,0.05,4127.99,217.07,Credit Card,3.8
ORD00398,2025-05-26,2025-05-28,CUST1138,Customer_185,Gujarat,Ahmedabad,West,Electronics,Laptop,Laptop,7510.75,5,0.15,1457.44,52.08,Credit Card,3.8
ORD00399,2025-04-29,2025-05-03,CUST1045,Customer_96,Maharashtra,Mumbai,West,Furniture,Sofa,Sofa,24438.69,5,0.0,6814.77,171.17,Debit Card,4.2
ORD00400,2025-01-21,2025-01-23,CUST1180,Customer_182,Rajasthan,Jaipur,North,Office Supplies,Notebook,Notebook,8318.26,5,0.15,1135.84,89.25,UPI,3.7
ORD00401,2025-02-01,2025-02-07,CUST1174,Customer_202,Delhi,New Delhi,North,Office Supplies,Printer Paper,Printer Paper,13252.95,3,0.0,3813.01,287.28,Debit Card,3.5
ORD00402,2025-09-24,2025-09-30,CUST1159,Customer_169,Karnataka,Bengaluru,South,Office Supplies,Stapler,Stapler,21944.84,5,0.05,3550.97,193.22,Net Banking,3.9
ORD00403,2025-10-25,2025-10-30,CUST1220,Customer_75,Tamil Nadu,Chennai,South,Electronics,Headphones,Headphones,8680.84,2,0.1,1835.8,274.66,Cash on Delivery,4.8
ORD00404,2025-10-13,2025-10-18,CUST1211,Customer_211,Tamil Nadu,Chennai,South,Furniture,Chair,Chair,1083.85,1,0.05,249.24,241.36,UPI,4.8
ORD00405,2025-03-19,2025-03-26,CUST1310,Customer_291,Rajasthan,Jaipur,North,Office Supplies,Printer Paper,Printer Paper,1425.01,2,0.05,107.96,296.49,Cash on Delivery,4.2
ORD00406,2025-04-29,2025-05-05,CUST1332,Customer_192,Delhi,New Delhi,North,Office Supplies,Pen Set,Pen Set,1924.45,1,0.15,152.99,261.53,Debit Card,3.9
ORD00407,2025-03-12,2025-03-14,CUST1211,Customer_114,Telangana,Hyderabad,South,Furniture,Sofa,Sofa,2572.22,2,0.15,561.25,53.75,Debit Card,3.5
ORD00408,2025-08-13,2025-08-20,CUST1397,Customer_22,Delhi,New Delhi,North,Electronics,Headphones,Headphones,12758.63,5,0.1,3198.47,271.9,Cash on Delivery,3.9
ORD00409,2025-07-21,2025-07-26,CUST1055,Customer_232,Telangana,Hyderabad,South,Office Supplies,Printer Paper,Printer Paper,15251.34,5,0.2,2762.12,226.03,Net Banking,3.1
ORD00410,2025-01-21,2025-01-26,CUST1396,Customer_147,Maharashtra,Mumbai,West,Electronics,Monitor,Monitor,10709.63,4,0.0,1304.08,159.89,Net Banking,4.8
ORD00411,2025-11-10,2025-11-11,CUST1057,Customer_93,Tamil Nadu,Chennai,South,Furniture,Bookshelf,Bookshelf,22688.22,5,0.15,5276.75,162.92,Cash on Delivery,4.4
ORD00412,2025-06-15,2025-06-19,CUST1046,Customer_129,Tamil Nadu,Chennai,South,Furniture,Sofa,Sofa,1058.62,1,0.2,251.16,273.95,UPI,4.8
ORD00413,2025-02-16,2025-02-17,CUST1261,Customer_82,Tamil Nadu,Chennai,South,Office Supplies,Notebook,Notebook,12974.19,4,0.0,2533.08,146.02,Net Banking,4.6
ORD00414,2025-06-21,2025-06-26,CUST1158,Customer_229,Telangana,Hyderabad,South,Electronics,Headphones,Headphones,1956.39,2,0.05,213.93,228.01,UPI,3.8
ORD00415,2025-04-14,2025-04-15,CUST1002,Customer_253,Tamil Nadu,Chennai,South,Electronics,Headphones,Headphones,19369.5,5,0.0,3503.97,263.85,Debit Card,4.1
ORD00416,2025-08-21,2025-08-25,CUST1321,Customer_286,Delhi,New Delhi,North,Office Supplies,Stapler,Stapler,2324.57,4,0.2,96.34,270.54,Debit Card,3.6
ORD00417,2025-01-29,2025-02-04,CUST1044,Customer_26,Maharashtra,Mumbai,West,Electronics,Headphones,Headphones,1128.78,3,0.0,255.94,259.5,Credit Card,3.6
ORD00418,2025-12-11,2025-12-14,CUST1383,Customer_297,Telangana,Hyderabad,South,Electronics,Headphones,Headphones,16862.19,5,0.2,2797.47,190.54,UPI,4.9
ORD00419,2025-06-15,2025-06-18,CUST1062,Customer_141,Maharashtra,Mumbai,West,Electronics,Smartphone,Smartphone,16549.08,4,0.15,3897.77,66.23,UPI,3.9
ORD00420,2025-12-23,2025-12-25,CUST1247,Customer_148,Telangana,Hyderabad,South,Office Supplies,Pen Set,Pen Set,2396.43,5,0.2,480.58,207.24,Net Banking,5.0
ORD00421,2025-03-08,2025-03-13,CUST1362,Customer_149,West Bengal,Kolkata,East,Furniture,Bookshelf,Bookshelf,12913.53,5,0.15,2044.87,94.98,Debit Card,4.2
ORD00422,2025-08-27,2025-09-02,CUST1170,Customer_180,Maharashtra,Mumbai,West,Electronics,Laptop,Laptop,3739.85,1,0.05,919.64,299.75,Cash on Delivery,3.8
ORD00423,2025-12-20,2025-12-23,CUST1058,Customer_171,Delhi,New Delhi,North,Electronics,Headphones,Headphones,11978.82,3,0.1,1510.08,187.5,UPI,4.5
ORD00424,2025-03-31,2025-04-02,CUST1246,Customer_80,Telangana,Hyderabad,South,Office Supplies,Notebook,Notebook,12607.08,3,0.15,3171.38,249.31,Net Banking,4.3
ORD00425,2025-01-29,2025-02-05,CUST1169,Customer_182,West Bengal,Kolkata,East,Furniture,Sofa,Sofa,8184.25,5,0.1,1490.67,54.68,Credit Card,4.2
ORD00426,2025-06-23,2025-06-27,CUST1400,Customer_158,Tamil Nadu,Chennai,South,Furniture,Chair,Chair,21217.74,5,0.2,3676.01,96.84,UPI,3.2
ORD00427,2025-02-14,2025-02-18,CUST1019,Customer_104,Maharashtra,Mumbai,West,Furniture,Sofa,Sofa,3967.2,2,0.1,426.68,125.58,Credit Card,3.2
ORD00428,2025-09-05,2025-09-10,CUST1073,Customer_51,Rajasthan,Jaipur,North,Office Supplies,Notebook,Notebook,2226.03,2,0.15,470.0,180.91,Cash on Delivery,4.6
ORD00429,2025-08-24,2025-08-28,CUST1044,Customer_171,Tamil Nadu,Chennai,South,Electronics,Laptop,Laptop,3780.06,5,0.1,1002.15,221.76,Net Banking,4.2
ORD00430,2025-01-12,2025-01-17,CUST1163,Customer_226,Maharashtra,Mumbai,West,Electronics,Smartphone,Smartphone,9799.45,3,0.05,1377.74,98.14,Credit Card,3.6
ORD00431,2025-05-21,2025-05-22,CUST1163,Customer_139,Gujarat,Ahmedabad,West,Electronics,Headphones,Headphones,4799.83,1,0.2,734.82,101.64,Debit Card,3.7
ORD00432,2025-03-29,2025-03-30,CUST1345,Customer_26,Gujarat,Ahmedabad,West,Office Supplies,Pen Set,Pen Set,9430.99,3,0.1,1687.46,62.68,Credit Card,3.1
ORD00433,2025-08-07,2025-08-11,CUST1182,Customer_160,Telangana,Hyderabad,South,Electronics,Laptop,Laptop,7164.9,2,0.2,1278.82,222.53,UPI,3.9
ORD00434,2025-08-27,2025-09-01,CUST1392,Customer_239,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,1292.0,2,0.15,92.25,127.6,Net Banking,4.3
ORD00435,2025-11-12,2025-11-15,CUST1015,Customer_34,Delhi,New Delhi,North,Electronics,Headphones,Headphones,6245.91,3,0.1,1458.62,270.6,Net Banking,3.9
ORD00436,2025-08-25,2025-09-01,CUST1365,Customer_55,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,3109.67,2,0.1,600.09,81.85,UPI,3.2
ORD00437,2025-07-25,2025-07-30,CUST1174,Customer_107,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,5380.65,4,0.05,1025.28,293.47,Cash on Delivery,3.8
ORD00438,2025-10-06,2025-10-12,CUST1058,Customer_238,Telangana,Hyderabad,South,Furniture,Bookshelf,Bookshelf,2061.62,2,0.0,500.27,227.98,UPI,4.7
ORD00439,2025-06-07,2025-06-11,CUST1338,Customer_32,Karnataka,Bengaluru,South,Furniture,Desk,Desk,3071.64,1,0.2,644.11,144.73,Credit Card,4.0
ORD00440,2025-03-17,2025-03-23,CUST1348,Customer_163,Delhi,New Delhi,North,Electronics,Laptop,Laptop,4748.55,2,0.1,692.32,194.48,UPI,3.4
ORD00441,2025-02-15,2025-02-20,CUST1189,Customer_282,Gujarat,Ahmedabad,West,Furniture,Bookshelf,Bookshelf,3135.16,1,0.2,404.2,81.89,Credit Card,3.6
ORD00442,2025-02-26,2025-03-05,CUST1364,Customer_196,Maharashtra,Mumbai,West,Office Supplies,Printer Paper,Printer Paper,13065.79,3,0.05,2155.56,197.54,Net Banking,4.3
ORD00443,2025-12-06,2025-12-08,CUST1078,Customer_148,Telangana,Hyderabad,South,Furniture,Desk,Desk,3470.12,4,0.2,432.41,281.12,Debit Card,4.7
ORD00444,2025-11-28,2025-11-29,CUST1070,Customer_213,Tamil Nadu,Chennai,South,Electronics,Laptop,Laptop,7324.86,2,0.15,1426.47,293.74,Net Banking,3.3
ORD00445,2025-08-21,2025-08-26,CUST1003,Customer_296,Telangana,Hyderabad,South,Office Supplies,Pen Set,Pen Set,11399.36,4,0.15,1534.78,106.44,Net Banking,3.8
ORD00446,2025-07-30,2025-08-04,CUST1246,Customer_41,Delhi,New Delhi,North,Office Supplies,Printer Paper,Printer Paper,9807.28,5,0.0,2010.42,226.22,Debit Card,3.2
ORD00447,2025-09-25,2025-09-30,CUST1313,Customer_28,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,1377.11,1,0.0,317.42,184.8,UPI,4.2
